menor tamanho: 23

189. 0, 2, 5, 3, 6, 1, 4, 2, 5, 7, 1, 5, 0, 3, 6, 4, 0, 6, 2, 7, 3, 1, 7, 4
190. 0, 4, 6, 2, 7, 4, 2, 0, 6, 1, 3, 5, 0, 3, 1, 7, 3, 6, 2, 5, 1, 4, 7, 5
191. 0, 4, 2, 7, 4, 6, 0, 5, 3, 1, 6, 2, 0, 3, 5, 7, 1, 4, 7, 3, 6, 1, 5, 2
192. 0, 5, 2, 7, 5, 3, 6, 4, 0, 3, 5, 1, 6, 2, 4, 1, 3, 7, 2, 0, 6, 1, 7, 4
193. 0, 3, 6, 1, 3, 7, 2, 4, 1, 5, 7, 1, 6, 4, 7, 5, 0, 2, 6, 0, 4, 2, 5, 3
194. 0, 3, 5, 0, 6, 3, 5, 1, 7, 2, 6, 4, 7, 3, 1, 4, 0, 2, 4, 1, 6, 2, 5, 7
195. 0, 4, 2, 6, 4, 1, 7, 5, 2, 0, 6, 1, 4, 7, 3, 5, 1, 3, 0, 5, 3, 6, 2, 7
196. 0, 6, 4, 0, 2, 4, 1, 7, 3, 6, 1, 5, 3, 7, 2, 5, 0, 3, 1, 6, 2, 4, 7, 5
197. 0, 6, 3, 7, 5, 2, 0, 5, 2, 4, 1, 7, 4, 0, 3, 6, 1, 3, 5, 1, 4, 6, 2, 7
198. 0, 6, 4, 2, 0, 3, 6, 1, 4, 7, 1, 3, 5, 2, 7, 3, 1, 5, 7, 2, 6, 4, 0, 5
199. 0, 4, 6, 2, 4, 7, 2, 5, 1, 3, 7, 5, 1, 7, 3, 5, 0, 3, 6, 4, 1, 6, 0, 2
200. 0, 6, 2, 0, 4, 1, 5, 3, 1, 7, 2, 6, 1, 4, 2, 5, 3, 7, 4, 6, 3, 0, 5, 7
201. 0, 4, 2, 7, 1, 5, 7, 4, 1, 6, 0, 2, 7, 3, 6, 2, 5, 3, 0, 5, 3, 1, 4, 6
202. 0, 3, 5, 1, 6, 4, 7, 2, 6, 3, 1, 4, 0, 2, 4, 1, 7, 5, 0, 6, 3, 7, 5, 2
203. 0, 2, 7, 3, 1, 6, 3, 1, 5, 2, 4, 1, 7, 5, 0, 6, 4, 7, 2, 6, 4, 0, 3, 5
204. 0, 4, 1, 5, 3, 1, 5, 0, 6, 2, 5, 7, 3, 6, 4, 2, 7, 1, 6, 3, 0, 2, 4, 7
205. 0, 6, 4, 7, 2, 5, 0, 4, 1, 5, 7, 3, 5, 7, 1, 3, 6, 1, 3, 0, 2, 6, 4, 2
206. 0, 3, 6, 2, 5, 7, 4, 6, 2, 7, 1, 6, 0, 4, 7, 3, 1, 5, 0, 2, 4, 1, 3, 5
207. 0, 6, 1, 3, 7, 1, 5, 2, 6, 3, 5, 2, 0, 4, 7, 1, 4, 6, 3, 0, 5, 7, 2, 4
208. 0, 6, 1, 5, 2, 6, 4, 2, 5, 3, 1, 7, 5, 0, 4, 1, 3, 0, 2, 7, 4, 6, 3, 7
209. 0, 4, 7, 5, 3, 6, 2, 5, 0, 2, 4, 6, 0, 3, 1, 5, 7, 2, 4, 1, 7, 3, 1, 6
210. 0, 3, 5, 0, 2, 7, 1, 5, 7, 4, 2, 5, 3, 7, 1, 3, 6, 0, 4, 2, 6, 1, 4, 6
211. 0, 4, 7, 3, 6, 2, 7, 1, 3, 5, 2, 0, 6, 4, 2, 5, 1, 6, 3, 0, 5, 7, 4, 1
212. 0, 5, 7, 1, 3, 6, 4, 7, 5, 3, 7, 2, 0, 3, 1, 6, 4, 2, 5, 1, 4, 0, 6, 2
213. 0, 5, 3, 6, 4, 2, 7, 4, 6, 2, 7, 5, 1, 7, 3, 5, 2, 0, 6, 1, 4, 0, 3, 1
214. 0, 6, 2, 4, 0, 2, 7, 1, 5, 2, 7, 3, 6, 4, 7, 5, 1, 3, 0, 5, 3, 6, 1, 4
215. 0, 6, 4, 2, 0, 5, 2, 6, 3, 5, 2, 7, 3, 6, 1, 4, 7, 1, 5, 7, 4, 0, 3, 1
216. 0, 4, 1, 7, 3, 5, 1, 6, 4, 7, 2, 5, 0, 6, 3, 1, 4, 2, 0, 3, 5, 7, 2, 6
217. 0, 5, 7, 2, 4, 1, 6, 2, 7, 3, 6, 4, 0, 3, 6, 0, 2, 5, 1, 7, 4, 1, 3, 5
218. 0, 5, 3, 7, 5, 2, 6, 3, 1, 5, 2, 4, 7, 1, 4, 0, 6, 4, 1, 6, 3, 0, 2, 7
219. 0, 3, 6, 2, 4, 7, 3, 6, 4, 0, 6, 1, 7, 2, 5, 1, 4, 2, 0, 5, 7, 1, 3, 5
220. 0, 6, 4, 0, 5, 3, 0, 2, 4, 7, 2, 6, 1, 7, 3, 6, 1, 5, 2, 4, 1, 3, 7, 5
221. 0, 3, 6, 0, 4, 2, 0, 5, 7, 2, 5, 3, 7, 1, 5, 2, 6, 4, 7, 1, 4, 6, 1, 3
222. 0, 6, 1, 5, 3, 7, 2, 0, 3, 1, 4, 0, 5, 2, 4, 7, 5, 2, 6, 4, 1, 7, 3, 6
223. 0, 6, 2, 5, 1, 7, 4, 1, 3, 6, 1, 5, 0, 4, 6, 3, 0, 2, 7, 3, 5, 7, 4, 2
224. 0, 4, 1, 6, 4, 1, 3, 6, 2, 5, 7, 4, 2, 5, 1, 7, 3, 5, 0, 6, 3, 0, 2, 7
225. 0, 3, 5, 1, 6, 4, 2, 5, 7, 1, 4, 2, 0, 6, 3, 7, 2, 6, 1, 3, 5, 0, 4, 7
226. 0, 5, 3, 6, 1, 4, 2, 6, 0, 4, 6, 1, 7, 2, 4, 7, 3, 1, 5, 2, 0, 3, 7, 5
227. 0, 5, 2, 4, 1, 7, 3, 5, 7, 1, 5, 3, 1, 6, 2, 4, 7, 2, 0, 4, 6, 0, 3, 6
228. 0, 2, 6, 0, 3, 5, 2, 7, 3, 5, 1, 3, 6, 4, 7, 5, 0, 4, 7, 1, 6, 2, 4, 1
229. 0, 2, 6, 1, 3, 6, 4, 2, 5, 7, 3, 1, 5, 7, 4, 0, 3, 5, 0, 6, 4, 1, 7, 2
230. 0, 5, 1, 7, 2, 4, 7, 3, 6, 2, 5, 3, 0, 6, 1, 4, 6, 1, 3, 5, 7, 4, 0, 2
231. 0, 2, 5, 3, 1, 5, 7, 1, 6, 3, 7, 5, 0, 6, 1, 4, 2, 6, 4, 2, 7, 4, 0, 3
232. 0, 6, 1, 3, 7, 2, 5, 3, 7, 5, 0, 3, 6, 4, 0, 2, 6, 1, 7, 4, 1, 5, 2, 4
233. 0, 4, 6, 0, 2, 4, 1, 3, 7, 5, 1, 6, 3, 7, 1, 5, 0, 3, 5, 2, 6, 4, 7, 2
234. 0, 3, 6, 4, 2, 5, 3, 7, 2, 6, 1, 7, 4, 6, 0, 2, 7, 5, 3, 1, 5, 0, 4, 1
235. 0, 6, 3, 0, 2, 4, 1, 6, 4, 7, 1, 5, 3, 7, 2, 5, 0, 4, 7, 5, 3, 1, 6, 2
236. 0, 2, 7, 4, 0, 5, 2, 6, 3, 5, 7, 3, 0, 6, 2, 4, 6, 1, 3, 5, 1, 4, 7, 1
237. 0, 5, 1, 7, 4, 2, 7, 3, 5, 2, 6, 1, 4, 2, 0, 6, 3, 0, 4, 6, 3, 1, 7, 5
238. 0, 4, 2, 7, 1, 4, 2, 6, 1, 5, 7, 4, 6, 3, 7, 5, 2, 0, 5, 3, 0, 6, 3, 1
239. 0, 2, 5, 0, 3, 6, 4, 7, 5, 3, 1, 6, 0, 4, 2, 5, 1, 4, 6, 2, 7, 3, 1, 7
240. 0, 5, 2, 0, 4, 2, 6, 0, 3, 7, 4, 1, 3, 6, 1, 7, 5, 2, 7, 3, 5, 1, 4, 6
241. 0, 3, 6, 1, 3, 5, 1, 7, 4, 0, 6, 4, 2, 7, 3, 6, 2, 0, 5, 7, 1, 4, 2, 5
242. 0, 4, 6, 3, 7, 2, 0, 6, 1, 4, 7, 1, 6, 2, 5, 3, 1, 5, 0, 3, 7, 5, 2, 4
243. 0, 3, 1, 4, 6, 2, 5, 1, 3, 7, 4, 0, 6, 4, 2, 5, 0, 2, 7, 1, 6, 3, 5, 7
244. 0, 5, 3, 1, 4, 6, 3, 7, 5, 2, 6, 0, 2, 5, 1, 4, 2, 7, 4, 0, 3, 7, 1, 6
245. 0, 2, 6, 3, 0, 4, 1, 3, 6, 0, 5, 2, 4, 7, 1, 6, 4, 1, 5, 3, 7, 5, 2, 7
246. 0, 3, 7, 1, 6, 3, 5, 2, 7, 1, 5, 7, 4, 2, 0, 4, 2, 6, 0, 5, 3, 1, 4, 6
247. 0, 6, 1, 5, 2, 4, 1, 3, 6, 2, 5, 7, 1, 4, 6, 3, 7, 2, 0, 3, 5, 0, 4, 7
248. 0, 3, 1, 7, 4, 1, 6, 0, 2, 4, 6, 2, 7, 3, 5, 0, 4, 7, 5, 3, 6, 2, 5, 1
249. 0, 4, 2, 0, 3, 5, 0, 6, 2, 7, 1, 4, 6, 1, 7, 4, 2, 5, 3, 1, 5, 7, 3, 6
250. 0, 4, 7, 5, 0, 2, 6, 4, 1, 7, 4, 2, 5, 3, 6, 1, 3, 5, 1, 6, 0, 3, 7, 2
251. 0, 6, 2, 4, 6, 3, 1, 6, 4, 1, 5, 2, 0, 4, 7, 5, 3, 1, 7, 5, 0, 3, 7, 2
252. 0, 2, 6, 3, 1, 4, 7, 1, 3, 7, 5, 0, 6, 1, 5, 2, 4, 0, 3, 5, 2, 7, 4, 6
253. 0, 4, 7, 1, 5, 0, 6, 4, 1, 5, 3, 0, 2, 5, 7, 2, 6, 3, 1, 6, 3, 7, 4, 2
254. 0, 4, 1, 6, 2, 5, 3, 0, 5, 1, 6, 3, 7, 1, 3, 5, 7, 2, 0, 6, 4, 2, 7, 4
255. 0, 4, 1, 5, 0, 2, 4, 6, 3, 0, 6, 1, 3, 5, 7, 3, 6, 2, 7, 5, 2, 4, 7, 1
256. 0, 6, 4, 7, 5, 0, 2, 4, 0, 3, 6, 2, 7, 1, 6, 3, 5, 2, 4, 1, 7, 3, 1, 5
257. 0, 4, 1, 6, 3, 5, 7, 3, 0, 2, 6, 4, 7, 2, 6, 0, 5, 2, 4, 7, 1, 5, 3, 1
258. 0, 3, 5, 1, 4, 7, 5, 3, 7, 2, 6, 4, 2, 7, 1, 3, 6, 1, 4, 0, 2, 5, 0, 6
259. 0, 5, 1, 7, 3, 0, 2, 4, 6, 3, 5, 2, 7, 1, 4, 0, 6, 2, 4, 7, 5, 3, 1, 6
260. 0, 6, 3, 5, 7, 4, 6, 2, 0, 5, 2, 6, 1, 3, 0, 4, 7, 1, 4, 2, 7, 3, 1, 5
261. 0, 4, 7, 1, 3, 7, 1, 6, 2, 5, 7, 2, 5, 0, 3, 5, 1, 4, 6, 0, 2, 4, 6, 3
262. 0, 6, 1, 7, 4, 6, 3, 1, 4, 0, 2, 4, 6, 2, 7, 5, 3, 1, 5, 7, 3, 0, 5, 2
263. 0, 6, 4, 1, 6, 3, 5, 7, 4, 6, 2, 7, 3, 0, 5, 1, 3, 7, 1, 5, 2, 0, 4, 2
264. 0, 2, 4, 6, 3, 5, 0, 4, 7, 1, 4, 2, 6, 0, 3, 7, 2, 5, 3, 1, 7, 5, 1, 6
265. 0, 6, 2, 7, 5, 3, 1, 5, 0, 2, 5, 3, 6, 4, 1, 7, 4, 1, 6, 2, 4, 0, 3, 7
266. 0, 5, 1, 6, 2, 4, 0, 2, 7, 4, 1, 3, 5, 7, 3, 6, 2, 5, 3, 0, 6, 4, 7, 1
267. 0, 6, 1, 4, 7, 1, 3, 5, 1, 6, 3, 0, 4, 7, 2, 6, 4, 2, 5, 0, 2, 5, 7, 3
268. 0, 4, 7, 1, 3, 7, 2, 6, 4, 2, 7, 5, 1, 4, 6, 3, 5, 2, 0, 5, 1, 6, 0, 3
269. 0, 6, 2, 5, 3, 7, 2, 5, 1, 4, 2, 0, 3, 6, 1, 7, 4, 6, 1, 3, 7, 5, 0, 4
270. 0, 5, 7, 2, 4, 7, 1, 6, 4, 1, 6, 0, 3, 7, 4, 0, 2, 5, 3, 6, 2, 5, 1, 3
271. 0, 5, 1, 6, 0, 4, 7, 1, 3, 6, 4, 2, 7, 4, 1, 3, 7, 5, 2, 0, 3, 5, 2, 6
272. 0, 5, 2, 0, 4, 1, 7, 4, 2, 7, 3, 1, 4, 6, 2, 5, 3, 6, 0, 3, 6, 1, 5, 7
273. 0, 4, 6, 3, 5, 2, 0, 5, 1, 7, 2, 4, 7, 5, 3, 1, 7, 3, 0, 6, 2, 4, 1, 6
274. 0, 4, 6, 2, 4, 7, 3, 5, 2, 0, 3, 6, 0, 5, 1, 7, 2, 4, 1, 6, 3, 1, 5, 7
275. 0, 2, 6, 1, 4, 6, 3, 7, 4, 0, 5, 7, 4, 2, 7, 1, 3, 5, 1, 6, 0, 3, 5, 2
276. 0, 4, 6, 3, 0, 2, 5, 7, 4, 1, 7, 2, 4, 1, 3, 7, 5, 0, 6, 1, 5, 3, 6, 2
277. 0, 6, 3, 7, 4, 2, 5, 0, 4, 1, 5, 7, 2, 0, 3, 1, 6, 2, 4, 6, 1, 7, 3, 5
278. 0, 5, 7, 1, 3, 7, 5, 1, 4, 7, 2, 4, 6, 1, 4, 0, 6, 3, 0, 2, 6, 3, 5, 2
279. 0, 4, 1, 7, 2, 5, 1, 6, 2, 7, 4, 6, 0, 3, 6, 1, 3, 5, 7, 3, 5, 0, 2, 4
280. 0, 5, 3, 1, 5, 2, 6, 3, 7, 4, 6, 1, 7, 2, 0, 4, 1, 3, 0, 6, 4, 2, 7, 5
281. 0, 3, 5, 1, 6, 2, 5, 7, 1, 3, 7, 1, 4, 7, 2, 4, 6, 0, 2, 4, 0, 5, 3, 6
282. 0, 2, 7, 3, 5, 2, 4, 1, 7, 4, 6, 0, 5, 7, 1, 3, 6, 2, 4, 0, 3, 6, 1, 5
283. 0, 3, 5, 7, 2, 4, 1, 6, 0, 5, 3, 7, 4, 0, 2, 7, 1, 5, 2, 6, 1, 3, 6, 4
284. 0, 4, 6, 3, 1, 4, 2, 5, 7, 1, 3, 5, 2, 0, 6, 2, 7, 3, 0, 5, 1, 6, 4, 7
285. 0, 5, 2, 7, 1, 5, 2, 0, 3, 5, 7, 3, 6, 4, 7, 3, 1, 4, 0, 6, 1, 4, 2, 6
286. 0, 6, 4, 1, 5, 2, 0, 4, 2, 6, 1, 7, 2, 5, 7, 1, 3, 5, 0, 3, 6, 4, 7, 3
287. 0, 3, 7, 1, 4, 0, 5, 3, 1, 6, 2, 4, 7, 2, 4, 6, 0, 2, 5, 1, 7, 5, 3, 6
288. 0, 4, 6, 3, 5, 1, 7, 3, 0, 5, 7, 2, 0, 6, 4, 7, 1, 6, 2, 4, 1, 3, 5, 2
289. 0, 6, 4, 1, 5, 2, 4, 0, 3, 6, 2, 0, 5, 3, 7, 2, 6, 1, 3, 7, 1, 5, 7, 4
290. 0, 4, 2, 7, 3, 5, 0, 6, 2, 0, 3, 1, 5, 7, 4, 6, 1, 5, 2, 4, 1, 7, 3, 6
291. 0, 3, 5, 1, 3, 6, 1, 4, 2, 0, 6, 4, 2, 6, 1, 7, 5, 2, 7, 3, 5, 0, 4, 7
292. 0, 3, 5, 7, 3, 5, 2, 4, 7, 1, 4, 0, 2, 7, 1, 6, 4, 2, 6, 3, 1, 5, 0, 6
293. 0, 6, 2, 5, 3, 6, 4, 7, 5, 0, 3, 1, 6, 3, 7, 1, 4, 2, 0, 4, 1, 5, 7, 2
294. 0, 6, 1, 4, 0, 5, 2, 4, 6, 2, 0, 3, 7, 2, 5, 7, 4, 6, 3, 7, 1, 3, 5, 1
295. 0, 6, 3, 5, 7, 4, 0, 5, 1, 3, 7, 4, 1, 7, 2, 6, 4, 2, 0, 3, 1, 6, 2, 5
296. 0, 2, 6, 4, 0, 5, 1, 4, 2, 7, 4, 6, 1, 5, 2, 7, 5, 3, 7, 1, 3, 0, 6, 3
297. 0, 6, 3, 1, 4, 6, 2, 4, 0, 2, 4, 7, 2, 5, 1, 7, 3, 0, 5, 3, 6, 1, 7, 5
298. 0, 3, 6, 4, 0, 6, 1, 4, 7, 5, 3, 1, 5, 2, 6, 3, 7, 1, 4, 2, 7, 5, 0, 2
299. 0, 2, 4, 1, 7, 4, 6, 2, 7, 3, 5, 2, 4, 0, 6, 1, 5, 3, 0, 5, 7, 1, 3, 6
300. 0, 5, 3, 1, 7, 2, 5, 1, 6, 0, 3, 5, 7, 4, 6, 2, 4, 1, 7, 3, 6, 2, 0, 4
301. 0, 2, 5, 7, 3, 0, 6, 2, 4, 1, 7, 2, 6, 1, 5, 0, 4, 6, 3, 5, 7, 4, 1, 3
302. 0, 5, 3, 1, 5, 7, 1, 6, 3, 7, 2, 0, 3, 6, 2, 4, 7, 5, 2, 4, 6, 0, 4, 1
303. 0, 6, 2, 5, 7, 3, 1, 4, 0, 3, 6, 2, 4, 6, 1, 4, 7, 1, 5, 0, 2, 7, 3, 5
304. 0, 4, 7, 2, 6, 4, 7, 5, 3, 0, 2, 6, 0, 5, 1, 6, 3, 1, 4, 2, 5, 3, 7, 1
305. 0, 4, 2, 6, 1, 5, 7, 3, 6, 0, 3, 1, 4, 7, 1, 5, 0, 2, 7, 4, 6, 3, 5, 2
306. 0, 4, 2, 7, 4, 6, 2, 0, 5, 2, 7, 3, 6, 0, 3, 1, 5, 7, 1, 4, 6, 1, 3, 5
307. 0, 3, 1, 6, 4, 2, 7, 3, 6, 0, 5, 1, 6, 2, 4, 0, 2, 5, 7, 1, 4, 7, 3, 5
308. 0, 4, 7, 2, 4, 1, 7, 5, 2, 0, 3, 5, 2, 6, 3, 1, 4, 6, 0, 5, 1, 6, 3, 7
309. 0, 2, 6, 1, 4, 0, 3, 6, 0, 5, 3, 1, 5, 7, 1, 4, 7, 3, 5, 2, 4, 6, 2, 7
310. 0, 4, 1, 6, 3, 5, 0, 2, 7, 3, 5, 1, 6, 0, 3, 1, 7, 2, 5, 7, 4, 6, 2, 4
311. 0, 6, 3, 1, 7, 3, 6, 4, 7, 5, 2, 6, 1, 5, 3, 0, 2, 5, 0, 4, 1, 7, 2, 4
312. 0, 2, 6, 1, 7, 3, 1, 4, 2, 6, 0, 3, 5, 7, 4, 6, 3, 5, 0, 4, 7, 2, 5, 1
313. 0, 3, 1, 5, 0, 6, 1, 5, 2, 0, 4, 6, 2, 4, 6, 3, 7, 1, 4, 7, 3, 5, 7, 2
314. 0, 4, 6, 0, 2, 7, 5, 3, 6, 1, 7, 2, 6, 3, 0, 5, 1, 3, 7, 4, 2, 5, 1, 4
315. 0, 5, 3, 0, 6, 1, 3, 5, 1, 4, 2, 7, 5, 2, 6, 4, 1, 7, 4, 0, 2, 7, 3, 6
316. 0, 2, 4, 1, 6, 0, 4, 6, 2, 5, 1, 3, 7, 4, 6, 3, 5, 1, 7, 3, 0, 5, 7, 2
317. 0, 4, 1, 3, 7, 1, 3, 0, 2, 5, 0, 6, 4, 7, 2, 4, 6, 3, 5, 1, 6, 2, 7, 5
318. 0, 6, 1, 4, 0, 5, 2, 4, 7, 1, 3, 0, 2, 7, 4, 6, 2, 5, 7, 3, 5, 1, 3, 6
319. 0, 3, 1, 6, 0, 5, 7, 2, 6, 4, 1, 5, 3, 1, 7, 3, 6, 2, 4, 7, 5, 2, 0, 4
320. 0, 6, 4, 1, 6, 2, 0, 3, 1, 7, 5, 0, 4, 2, 7, 5, 1, 3, 5, 2, 6, 3, 7, 4
321. 0, 5, 7, 4, 2, 6, 3, 7, 1, 3, 5, 7, 2, 5, 1, 4, 6, 1, 3, 0, 2, 6, 0, 4
322. 0, 6, 1, 7, 4, 1, 5, 3, 1, 4, 2, 6, 4, 0, 2, 6, 3, 7, 2, 5, 7, 3, 0, 5
323. 0, 5, 3, 1, 5, 7, 4, 2, 6, 3, 7, 2, 0, 6, 2, 5, 3, 0, 4, 6, 1, 4, 7, 1
324. 0, 4, 6, 2, 4, 7, 5, 0, 6, 3, 1, 7, 3, 6, 1, 7, 2, 5, 1, 4, 2, 0, 3, 5
325. 0, 5, 2, 4, 1, 3, 5, 2, 7, 3, 1, 6, 2, 0, 3, 6, 0, 4, 7, 5, 1, 7, 4, 6
326. 0, 4, 1, 7, 4, 6, 0, 5, 3, 6, 2, 7, 4, 2, 5, 7, 3, 6, 1, 3, 0, 2, 5, 1
327. 0, 5, 7, 4, 2, 7, 3, 6, 2, 5, 3, 1, 5, 2, 0, 6, 4, 0, 3, 1, 4, 7, 1, 6
328. 0, 5, 1, 3, 5, 2, 6, 1, 4, 0, 6, 3, 0, 2, 6, 4, 7, 2, 4, 7, 5, 1, 7, 3
329. 0, 4, 7, 3, 0, 2, 4, 6, 3, 1, 7, 3, 5, 2, 4, 1, 5, 0, 6, 2, 7, 5, 1, 6
330. 0, 5, 3, 7, 4, 6, 2, 7, 5, 2, 4, 1, 5, 2, 0, 3, 6, 1, 3, 6, 0, 4, 1, 7
331. 0, 5, 2, 4, 6, 3, 7, 4, 1, 6, 0, 2, 7, 5, 3, 6, 2, 5, 1, 7, 4, 0, 3, 1
332. 0, 2, 5, 0, 6, 1, 4, 6, 3, 1, 5, 2, 6, 4, 2, 7, 3, 0, 4, 7, 1, 3, 5, 7
333. 0, 2, 6, 0, 3, 7, 2, 5, 7, 3, 6, 1, 5, 0, 4, 1, 7, 4, 6, 2, 4, 1, 3, 5
334. 0, 3, 5, 1, 4, 7, 3, 6, 0, 4, 2, 7, 1, 3, 6, 1, 4, 6, 2, 5, 0, 2, 5, 7
335. 0, 6, 3, 5, 2, 0, 4, 7, 5, 0, 3, 7, 2, 5, 1, 4, 2, 6, 3, 1, 6, 4, 1, 7
336. 0, 2, 7, 3, 6, 4, 2, 6, 0, 4, 1, 7, 2, 5, 1, 3, 5, 7, 4, 6, 1, 3, 0, 5
337. 0, 4, 6, 0, 3, 7, 1, 5, 2, 6, 1, 3, 7, 2, 0, 5, 7, 4, 6, 3, 5, 2, 4, 1
338. 0, 3, 5, 1, 7, 5, 2, 7, 5, 0, 6, 1, 3, 6, 4, 1, 3, 7, 4, 2, 0, 4, 6, 2
339. 0, 6, 3, 7, 2, 4, 7, 5, 2, 6, 4, 1, 7, 4, 0, 2, 6, 1, 5, 3, 0, 5, 1, 3
340. 0, 5, 2, 7, 4, 1, 3, 7, 4, 6, 1, 5, 7, 1, 3, 5, 2, 4, 0, 2, 6, 0, 3, 6
341. 0, 4, 6, 3, 7, 4, 6, 1, 5, 2, 4, 1, 7, 2, 0, 6, 2, 7, 5, 1, 3, 5, 0, 3
342. 0, 3, 5, 7, 1, 5, 3, 6, 0, 4, 7, 3, 1, 6, 2, 5, 0, 2, 7, 4, 1, 6, 4, 2
343. 0, 5, 7, 3, 6, 2, 5, 1, 6, 0, 2, 7, 1, 5, 3, 7, 4, 2, 6, 4, 0, 3, 1, 4
344. 0, 2, 5, 0, 3, 1, 5, 2, 7, 5, 3, 6, 1, 4, 6, 0, 4, 2, 6, 3, 7, 1, 4, 7
345. 0, 2, 4, 0, 3, 6, 1, 5, 0, 6, 4, 7, 1, 5, 3, 6, 2, 7, 5, 2, 4, 1, 3, 7
346. 0, 2, 6, 0, 3, 1, 7, 4, 6, 3, 5, 0, 4, 2, 5, 1, 6, 3, 7, 5, 1, 4, 7, 2
347. 0, 5, 3, 7, 1, 3, 6, 0, 3, 1, 4, 7, 5, 2, 0, 4, 2, 6, 4, 2, 7, 5, 1, 6
348. 0, 5, 3, 1, 4, 7, 2, 6, 1, 5, 2, 7, 5, 3, 6, 4, 0, 3, 7, 1, 4, 2, 0, 6
349. 0, 3, 6, 1, 5, 2, 6, 4, 1, 7, 2, 0, 6, 1, 3, 7, 4, 0, 5, 2, 4, 7, 5, 3
350. 0, 3, 6, 2, 7, 4, 2, 5, 3, 6, 4, 1, 7, 3, 1, 5, 0, 6, 1, 4, 0, 2, 7, 5
351. 0, 2, 5, 0, 3, 6, 4, 1, 5, 7, 3, 1, 6, 2, 7, 4, 6, 0, 4, 2, 7, 1, 3, 5
352. 0, 5, 1, 3, 0, 4, 6, 3, 5, 2, 0, 6, 4, 7, 1, 4, 2, 6, 1, 7, 2, 5, 7, 3
353. 0, 4, 6, 2, 7, 4, 2, 0, 6, 2, 5, 1, 4, 7, 1, 6, 3, 0, 5, 1, 3, 7, 5, 3
354. 0, 3, 1, 5, 7, 3, 1, 6, 4, 0, 2, 4, 7, 1, 4, 6, 2, 7, 5, 0, 6, 3, 5, 2
355. 0, 6, 3, 0, 2, 7, 1, 5, 3, 7, 4, 2, 6, 1, 4, 6, 2, 5, 7, 3, 1, 4, 0, 5
356. 0, 5, 7, 4, 6, 3, 0, 6, 1, 5, 2, 4, 1, 6, 2, 0, 4, 2, 7, 5, 3, 1, 7, 3
357. 0, 4, 6, 1, 3, 7, 5, 0, 2, 4, 7, 2, 6, 3, 5, 7, 1, 3, 0, 6, 2, 5, 1, 4
358. 0, 5, 2, 7, 4, 2, 6, 4, 1, 6, 3, 5, 1, 4, 0, 3, 7, 1, 3, 5, 7, 2, 0, 6
359. 0, 2, 7, 3, 1, 6, 2, 7, 1, 5, 2, 4, 0, 5, 3, 0, 6, 4, 7, 5, 3, 6, 4, 1
360. 0, 6, 2, 5, 0, 2, 5, 7, 4, 6, 3, 0, 4, 7, 1, 4, 2, 7, 3, 6, 1, 3, 5, 1
361. 0, 3, 7, 2, 6, 1, 3, 6, 4, 7, 5, 2, 0, 4, 2, 5, 3, 7, 1, 6, 0, 5, 1, 4
362. 0, 6, 4, 7, 3, 0, 2, 5, 1, 4, 2, 7, 5, 0, 4, 6, 1, 5, 3, 7, 1, 3, 6, 2
363. 0, 5, 2, 4, 6, 0, 2, 7, 4, 1, 3, 5, 1, 3, 7, 2, 6, 4, 0, 3, 6, 1, 7, 5
364. 0, 6, 1, 4, 6, 1, 5, 7, 4, 2, 6, 3, 7, 1, 3, 5, 2, 7, 4, 0, 5, 2, 0, 3
365. 0, 5, 3, 1, 5, 2, 7, 5, 3, 0, 2, 6, 1, 4, 7, 3, 6, 2, 4, 0, 6, 4, 7, 1
366. 0, 3, 6, 2, 4, 6, 0, 2, 5, 0, 4, 7, 5, 3, 7, 2, 6, 1, 5, 3, 1, 4, 7, 1
367. 0, 5, 1, 4, 6, 2, 5, 7, 1, 6, 0, 2, 7, 4, 0, 3, 7, 4, 2, 6, 3, 5, 1, 3
368. 0, 2, 5, 7, 4, 2, 5, 1, 3, 6, 4, 7, 2, 6, 1, 4, 0, 3, 1, 7, 3, 5, 0, 6
369. 0, 4, 2, 0, 3, 5, 7, 3, 1, 4, 6, 1, 5, 2, 4, 7, 2, 6, 3, 5, 0, 6, 1, 7
370. 0, 3, 1, 4, 0, 5, 7, 1, 5, 2, 0, 6, 1, 7, 4, 6, 3, 7, 2, 5, 3, 6, 2, 4
371. 0, 3, 5, 2, 4, 0, 6, 2, 4, 6, 1, 3, 5, 0, 2, 7, 5, 1, 6, 3, 7, 1, 4, 7
372. 0, 5, 3, 7, 5, 3, 1, 6, 2, 7, 1, 5, 2, 4, 6, 3, 0, 6, 1, 4, 0, 2, 4, 7
373. 0, 3, 7, 2, 0, 5, 1, 4, 7, 1, 6, 4, 2, 5, 1, 3, 7, 5, 3, 6, 4, 0, 6, 2
374. 0, 4, 7, 2, 4, 1, 5, 7, 1, 6, 2, 5, 3, 6, 0, 3, 1, 4, 6, 2, 0, 5, 3, 7
375. 0, 2, 6, 4, 2, 7, 3, 5, 2, 7, 1, 4, 7, 5, 1, 6, 3, 5, 0, 3, 1, 4, 0, 6
376. 0, 4, 6, 3, 7, 5, 1, 6, 2, 0, 6, 2, 7, 4, 2, 5, 0, 3, 1, 7, 4, 1, 5, 3
377. 0, 4, 2, 5, 3, 1, 5, 7, 3, 1, 6, 0, 5, 2, 6, 4, 1, 7, 2, 0, 3, 6, 4, 7
