menor tamanho: 17

259. 0, 4, 2, 7, 4, 1, 6, 3, 5, 0, 3, 1, 7, 5, 2, 0, 6, 4
260. 0, 3, 5, 0, 2, 5, 7, 4, 6, 0, 4, 2, 7, 1, 6, 3, 1, 4
261. 0, 3, 6, 0, 2, 5, 0, 4, 7, 2, 4, 6, 1, 3, 5, 7, 1, 4
262. 0, 4, 1, 7, 5, 0, 3, 5, 2, 4, 6, 3, 1, 6, 0, 2, 7, 4
263. 0, 5, 3, 1, 6, 3, 0, 4, 2, 7, 4, 6, 0, 2, 5, 7, 1, 4
264. 0, 2, 4, 6, 0, 3, 1, 6, 3, 5, 0, 4, 1, 7, 2, 5, 7, 4
265. 0, 4, 1, 7, 5, 0, 3, 1, 6, 0, 2, 7, 4, 6, 3, 5, 2, 4
266. 0, 5, 3, 0, 6, 4, 2, 0, 4, 7, 5, 2, 7, 1, 3, 6, 1, 4
267. 0, 4, 7, 2, 5, 0, 2, 4, 1, 6, 0, 3, 1, 7, 5, 3, 6, 4
268. 0, 4, 1, 6, 4, 2, 0, 5, 2, 7, 1, 3, 6, 0, 3, 5, 7, 4
269. 0, 3, 1, 4, 6, 3, 5, 7, 1, 6, 0, 5, 2, 0, 4, 2, 7, 4
270. 0, 2, 4, 6, 1, 3, 5, 2, 7, 5, 0, 6, 3, 0, 4, 7, 1, 4
271. 0, 3, 6, 0, 4, 1, 6, 4, 2, 5, 3, 1, 7, 5, 0, 2, 7, 4
272. 0, 3, 1, 7, 2, 0, 5, 2, 4, 6, 0, 4, 1, 6, 3, 5, 7, 4
273. 0, 4, 6, 3, 0, 2, 7, 1, 3, 5, 7, 4, 2, 5, 0, 6, 1, 4
274. 0, 4, 1, 7, 4, 6, 1, 3, 0, 5, 3, 6, 0, 2, 7, 5, 2, 4
275. 0, 6, 1, 4, 6, 3, 0, 5, 3, 1, 7, 5, 2, 4, 7, 2, 0, 4
276. 0, 6, 4, 7, 1, 6, 3, 0, 5, 7, 2, 5, 3, 1, 4, 2, 0, 4
277. 0, 5, 7, 4, 6, 3, 5, 2, 4, 1, 3, 0, 2, 7, 1, 6, 0, 4
278. 0, 5, 7, 1, 6, 4, 2, 5, 3, 6, 0, 3, 1, 4, 7, 2, 0, 4
279. 0, 5, 7, 4, 6, 3, 1, 7, 2, 0, 4, 1, 6, 0, 3, 5, 2, 4
280. 0, 3, 1, 4, 2, 5, 0, 6, 1, 7, 2, 0, 4, 6, 3, 5, 7, 4
281. 0, 5, 3, 6, 0, 3, 1, 6, 4, 2, 5, 7, 1, 4, 7, 2, 0, 4
282. 0, 6, 4, 1, 3, 0, 4, 7, 2, 0, 5, 3, 6, 1, 7, 5, 2, 4
283. 0, 6, 4, 7, 5, 0, 4, 1, 6, 3, 1, 7, 2, 5, 3, 0, 2, 4
284. 0, 6, 4, 2, 0, 3, 1, 7, 4, 1, 6, 3, 5, 7, 2, 5, 0, 4
285. 0, 5, 7, 4, 2, 5, 3, 0, 6, 1, 3, 6, 4, 1, 7, 2, 0, 4
286. 0, 3, 1, 4, 2, 0, 6, 3, 5, 2, 7, 5, 0, 4, 6, 1, 7, 4
287. 0, 4, 1, 7, 4, 6, 0, 3, 6, 1, 3, 5, 0, 2, 7, 5, 2, 4
288. 0, 5, 2, 7, 5, 3, 6, 1, 7, 4, 2, 0, 4, 1, 3, 0, 6, 4
289. 0, 3, 5, 7, 2, 4, 1, 6, 0, 5, 2, 0, 4, 6, 3, 1, 7, 4
290. 0, 5, 7, 2, 5, 3, 6, 0, 3, 1, 4, 6, 1, 7, 4, 2, 0, 4
291. 0, 3, 5, 7, 4, 1, 3, 6, 0, 5, 2, 0, 4, 2, 7, 1, 6, 4
292. 0, 3, 5, 0, 2, 7, 4, 2, 5, 7, 1, 4, 6, 1, 3, 6, 0, 4
293. 0, 3, 5, 2, 4, 7, 2, 0, 5, 7, 1, 4, 6, 3, 1, 6, 0, 4
294. 0, 4, 1, 3, 6, 1, 7, 2, 5, 3, 0, 6, 4, 2, 0, 5, 7, 4
295. 0, 2, 5, 0, 3, 5, 7, 2, 4, 6, 0, 4, 1, 6, 3, 1, 7, 4
296. 0, 3, 5, 2, 7, 4, 2, 0, 5, 7, 1, 3, 6, 0, 4, 1, 6, 4
297. 0, 2, 5, 0, 3, 6, 4, 2, 7, 4, 1, 3, 5, 7, 1, 6, 0, 4
298. 0, 4, 6, 1, 3, 5, 2, 4, 1, 7, 2, 0, 3, 6, 0, 5, 7, 4
299. 0, 4, 1, 6, 0, 5, 3, 1, 7, 4, 6, 3, 0, 2, 7, 5, 2, 4
300. 0, 3, 6, 4, 7, 1, 4, 2, 5, 7, 2, 0, 6, 1, 3, 5, 0, 4
301. 0, 4, 2, 5, 7, 4, 6, 3, 0, 5, 3, 1, 6, 0, 2, 7, 1, 4
302. 0, 2, 7, 4, 1, 6, 0, 3, 5, 2, 4, 6, 3, 1, 7, 5, 0, 4
303. 0, 4, 6, 3, 0, 5, 3, 1, 7, 2, 0, 6, 1, 4, 2, 5, 7, 4
304. 0, 4, 7, 5, 2, 4, 1, 3, 5, 0, 3, 6, 1, 7, 2, 0, 6, 4
305. 0, 2, 4, 6, 1, 3, 6, 0, 4, 7, 5, 3, 0, 5, 2, 7, 1, 4
306. 0, 5, 2, 4, 7, 5, 3, 0, 6, 3, 1, 7, 2, 0, 4, 6, 1, 4
307. 0, 2, 5, 7, 1, 6, 3, 5, 0, 6, 4, 7, 2, 4, 1, 3, 0, 4
308. 0, 2, 4, 7, 2, 5, 0, 4, 1, 3, 0, 6, 3, 5, 7, 1, 6, 4
309. 0, 2, 4, 1, 3, 6, 0, 3, 5, 7, 1, 6, 4, 7, 2, 5, 0, 4
310. 0, 6, 3, 5, 2, 7, 4, 2, 0, 4, 6, 1, 7, 5, 0, 3, 1, 4
311. 0, 5, 3, 0, 2, 5, 7, 1, 6, 0, 4, 6, 3, 1, 4, 2, 7, 4
312. 0, 3, 6, 0, 2, 7, 5, 0, 4, 6, 1, 7, 4, 1, 3, 5, 2, 4
313. 0, 3, 5, 7, 2, 0, 4, 1, 3, 6, 0, 5, 2, 4, 7, 1, 6, 4
314. 0, 2, 5, 7, 2, 4, 7, 1, 3, 5, 0, 3, 6, 4, 1, 6, 0, 4
315. 0, 6, 3, 1, 6, 4, 7, 1, 4, 2, 7, 5, 3, 0, 2, 5, 0, 4
316. 0, 3, 6, 0, 4, 2, 0, 5, 7, 2, 5, 3, 1, 7, 4, 1, 6, 4
317. 0, 5, 2, 0, 3, 5, 7, 1, 3, 6, 0, 4, 2, 7, 4, 6, 1, 4
318. 0, 3, 5, 2, 7, 4, 6, 0, 4, 1, 3, 6, 1, 7, 5, 0, 2, 4
319. 0, 5, 2, 7, 4, 6, 1, 7, 5, 3, 0, 6, 3, 1, 4, 2, 0, 4
320. 0, 2, 5, 0, 3, 5, 7, 4, 1, 3, 6, 1, 7, 2, 4, 6, 0, 4
321. 0, 2, 4, 1, 6, 4, 7, 5, 0, 3, 1, 7, 2, 5, 3, 6, 0, 4
322. 0, 5, 7, 1, 3, 6, 0, 3, 5, 2, 0, 4, 1, 6, 4, 2, 7, 4
323. 0, 4, 6, 3, 5, 2, 7, 1, 6, 0, 2, 4, 1, 3, 0, 5, 7, 4
324. 0, 3, 6, 1, 7, 5, 0, 2, 5, 3, 1, 4, 7, 2, 4, 6, 0, 4
325. 0, 6, 3, 1, 6, 4, 7, 2, 5, 7, 1, 4, 2, 0, 5, 3, 0, 4
326. 0, 4, 1, 7, 2, 0, 5, 2, 4, 7, 5, 3, 1, 6, 0, 3, 6, 4
327. 0, 6, 3, 1, 7, 5, 3, 0, 4, 7, 2, 0, 5, 2, 4, 1, 6, 4
328. 0, 2, 5, 0, 6, 3, 5, 7, 4, 2, 7, 1, 3, 0, 4, 6, 1, 4
329. 0, 6, 3, 0, 2, 7, 5, 3, 1, 7, 4, 1, 6, 4, 2, 5, 0, 4
330. 0, 2, 5, 7, 2, 4, 6, 3, 0, 5, 3, 1, 7, 4, 1, 6, 0, 4
331. 0, 5, 2, 7, 4, 2, 0, 4, 1, 3, 5, 7, 1, 6, 3, 0, 6, 4
332. 0, 3, 6, 0, 5, 7, 1, 3, 5, 2, 4, 1, 6, 4, 7, 2, 0, 4
333. 0, 5, 2, 7, 4, 2, 0, 4, 6, 3, 5, 7, 1, 6, 0, 3, 1, 4
334. 0, 6, 4, 7, 1, 3, 6, 1, 4, 2, 5, 7, 2, 0, 5, 3, 0, 4
335. 0, 2, 5, 3, 1, 7, 2, 4, 6, 1, 4, 7, 5, 0, 6, 3, 0, 4
336. 0, 4, 2, 7, 4, 6, 0, 3, 1, 7, 5, 2, 0, 5, 3, 6, 1, 4
337. 0, 6, 1, 3, 0, 2, 4, 6, 3, 5, 0, 4, 7, 5, 2, 7, 1, 4
338. 0, 4, 2, 7, 5, 0, 6, 1, 3, 5, 2, 0, 3, 6, 4, 1, 7, 4
339. 0, 2, 5, 7, 2, 4, 6, 1, 4, 7, 1, 3, 0, 6, 3, 5, 0, 4
340. 0, 3, 1, 4, 7, 5, 3, 6, 1, 7, 2, 5, 0, 2, 4, 6, 0, 4
341. 0, 3, 1, 6, 4, 7, 5, 2, 0, 5, 3, 6, 0, 4, 1, 7, 2, 4
342. 0, 5, 7, 1, 6, 0, 4, 1, 3, 6, 4, 2, 0, 3, 5, 2, 7, 4
343. 0, 5, 3, 0, 4, 7, 1, 3, 6, 1, 4, 2, 7, 5, 2, 0, 6, 4
344. 0, 6, 1, 7, 2, 5, 0, 4, 6, 3, 5, 7, 4, 1, 3, 0, 2, 4
345. 0, 3, 5, 2, 4, 7, 5, 0, 2, 7, 1, 4, 6, 1, 3, 6, 0, 4
346. 0, 6, 3, 0, 2, 7, 1, 4, 6, 1, 3, 5, 7, 4, 2, 5, 0, 4
347. 0, 5, 3, 6, 1, 4, 6, 0, 2, 5, 7, 4, 2, 7, 1, 3, 0, 4
348. 0, 3, 1, 6, 0, 2, 4, 1, 7, 2, 5, 7, 4, 6, 3, 5, 0, 4
349. 0, 6, 4, 1, 3, 0, 2, 4, 7, 1, 6, 3, 5, 2, 7, 5, 0, 4
350. 0, 5, 3, 6, 1, 7, 2, 4, 7, 5, 2, 0, 6, 4, 1, 3, 0, 4
351. 0, 5, 7, 2, 0, 4, 7, 1, 3, 0, 6, 4, 1, 6, 3, 5, 2, 4
352. 0, 4, 1, 6, 4, 7, 1, 3, 0, 5, 3, 6, 0, 2, 7, 5, 2, 4
353. 0, 5, 2, 7, 4, 2, 0, 4, 1, 7, 5, 3, 6, 1, 3, 0, 6, 4
354. 0, 4, 1, 3, 0, 2, 5, 3, 6, 1, 7, 2, 4, 7, 5, 0, 6, 4
355. 0, 3, 1, 7, 2, 4, 1, 6, 0, 2, 5, 7, 4, 6, 3, 5, 0, 4
356. 0, 4, 7, 5, 3, 1, 6, 0, 2, 5, 0, 3, 6, 4, 1, 7, 2, 4
357. 0, 3, 1, 7, 4, 1, 6, 0, 2, 4, 6, 3, 5, 7, 2, 5, 0, 4
358. 0, 2, 5, 3, 1, 4, 6, 0, 5, 7, 1, 6, 3, 0, 4, 7, 2, 4
359. 0, 2, 7, 5, 3, 1, 6, 0, 4, 1, 7, 4, 2, 5, 0, 3, 6, 4
360. 0, 3, 5, 0, 4, 7, 2, 5, 7, 1, 3, 6, 4, 2, 0, 6, 1, 4
361. 0, 4, 7, 1, 6, 0, 5, 3, 1, 4, 6, 3, 0, 2, 7, 5, 2, 4
362. 0, 2, 5, 7, 4, 1, 3, 5, 0, 6, 4, 2, 7, 1, 6, 3, 0, 4
363. 0, 5, 3, 6, 4, 2, 5, 7, 4, 1, 3, 0, 6, 1, 7, 2, 0, 4
364. 0, 6, 1, 3, 0, 5, 7, 2, 0, 4, 6, 3, 5, 2, 4, 1, 7, 4
365. 0, 2, 5, 3, 6, 0, 3, 1, 6, 4, 7, 5, 0, 4, 2, 7, 1, 4
366. 0, 2, 7, 5, 3, 0, 4, 7, 1, 3, 6, 0, 5, 2, 4, 6, 1, 4
367. 0, 6, 1, 3, 0, 4, 6, 3, 5, 0, 2, 5, 7, 2, 4, 1, 7, 4
368. 0, 4, 2, 7, 4, 6, 3, 5, 7, 1, 6, 0, 2, 5, 0, 3, 1, 4
369. 0, 3, 6, 1, 7, 4, 6, 0, 5, 3, 1, 4, 2, 7, 5, 2, 0, 4
370. 0, 3, 5, 7, 4, 2, 5, 0, 2, 7, 1, 3, 6, 0, 4, 6, 1, 4
371. 0, 4, 7, 2, 0, 6, 4, 1, 6, 3, 1, 7, 5, 0, 3, 5, 2, 4
372. 0, 5, 3, 0, 4, 7, 1, 3, 6, 1, 4, 2, 5, 7, 2, 0, 6, 4
373. 0, 4, 7, 2, 5, 7, 1, 6, 4, 2, 0, 5, 3, 6, 0, 3, 1, 4
374. 0, 3, 1, 6, 4, 2, 5, 7, 2, 0, 6, 3, 5, 0, 4, 7, 1, 4
375. 0, 3, 5, 0, 4, 7, 5, 2, 7, 1, 6, 0, 2, 4, 1, 3, 6, 4
376. 0, 4, 2, 0, 3, 5, 0, 6, 4, 1, 6, 3, 1, 7, 5, 2, 7, 4
377. 0, 6, 1, 4, 6, 3, 1, 7, 5, 0, 3, 5, 2, 4, 7, 2, 0, 4
378. 0, 2, 5, 3, 1, 4, 6, 3, 0, 5, 7, 1, 6, 0, 4, 2, 7, 4
379. 0, 6, 3, 0, 4, 1, 3, 5, 2, 4, 6, 1, 7, 5, 0, 2, 7, 4
380. 0, 6, 4, 2, 5, 0, 3, 1, 7, 2, 0, 4, 1, 6, 3, 5, 7, 4
381. 0, 5, 7, 1, 3, 0, 4, 6, 0, 2, 5, 3, 6, 1, 4, 2, 7, 4
382. 0, 6, 4, 2, 0, 5, 7, 1, 3, 6, 1, 4, 7, 2, 5, 3, 0, 4
383. 0, 2, 7, 4, 2, 5, 7, 1, 4, 6, 1, 3, 6, 0, 5, 3, 0, 4
384. 0, 5, 3, 6, 4, 2, 7, 5, 2, 0, 4, 7, 1, 3, 0, 6, 1, 4
385. 0, 2, 5, 0, 4, 2, 7, 1, 3, 5, 7, 4, 1, 6, 0, 3, 6, 4
386. 0, 2, 5, 0, 4, 2, 7, 4, 6, 0, 3, 5, 7, 1, 6, 3, 1, 4
387. 0, 5, 7, 2, 5, 3, 1, 4, 7, 1, 6, 0, 3, 6, 4, 2, 0, 4
388. 0, 3, 1, 6, 4, 2, 7, 4, 1, 7, 5, 3, 6, 0, 2, 5, 0, 4
389. 0, 5, 2, 4, 1, 7, 2, 0, 3, 1, 6, 0, 4, 6, 3, 5, 7, 4
390. 0, 4, 1, 6, 3, 5, 0, 2, 7, 1, 3, 0, 6, 4, 2, 5, 7, 4
391. 0, 4, 2, 5, 7, 1, 6, 0, 5, 3, 6, 4, 7, 2, 0, 3, 1, 4
392. 0, 3, 5, 0, 6, 3, 1, 7, 2, 0, 4, 7, 5, 2, 4, 6, 1, 4
393. 0, 5, 2, 0, 3, 1, 6, 0, 4, 6, 3, 5, 7, 4, 2, 7, 1, 4
394. 0, 3, 1, 4, 2, 7, 5, 0, 2, 5, 3, 6, 4, 7, 1, 6, 0, 4
395. 0, 4, 1, 3, 5, 7, 2, 5, 0, 2, 4, 6, 0, 3, 6, 1, 7, 4
396. 0, 4, 6, 1, 4, 2, 7, 5, 0, 3, 5, 2, 0, 6, 3, 1, 7, 4
397. 0, 4, 7, 2, 4, 6, 0, 3, 6, 1, 7, 5, 2, 0, 5, 3, 1, 4
398. 0, 3, 6, 0, 5, 3, 1, 6, 4, 7, 5, 2, 0, 4, 2, 7, 1, 4
399. 0, 4, 7, 5, 2, 0, 6, 1, 3, 5, 0, 3, 6, 4, 1, 7, 2, 4
400. 0, 4, 2, 0, 5, 2, 7, 5, 3, 0, 6, 4, 1, 6, 3, 1, 7, 4
401. 0, 2, 5, 3, 0, 4, 1, 3, 6, 0, 5, 7, 1, 6, 4, 7, 2, 4
402. 0, 4, 2, 7, 5, 3, 0, 5, 2, 0, 6, 4, 7, 1, 3, 6, 1, 4
403. 0, 4, 2, 0, 6, 1, 3, 5, 2, 7, 1, 4, 6, 3, 0, 5, 7, 4
404. 0, 2, 7, 4, 1, 6, 4, 2, 5, 0, 3, 5, 7, 1, 3, 6, 0, 4
405. 0, 4, 7, 2, 5, 7, 1, 6, 3, 5, 0, 2, 4, 1, 3, 0, 6, 4
406. 0, 5, 3, 0, 4, 2, 7, 5, 2, 0, 6, 4, 7, 1, 3, 6, 1, 4
407. 0, 4, 1, 6, 4, 7, 2, 5, 3, 0, 5, 7, 1, 3, 6, 0, 2, 4
408. 0, 3, 6, 1, 7, 4, 1, 3, 5, 7, 2, 4, 6, 0, 5, 2, 0, 4
409. 0, 5, 7, 1, 6, 0, 2, 5, 3, 0, 4, 1, 3, 6, 4, 7, 2, 4
410. 0, 5, 2, 4, 6, 0, 3, 1, 7, 5, 3, 6, 1, 4, 7, 2, 0, 4
411. 0, 4, 7, 1, 6, 4, 1, 3, 5, 2, 7, 5, 0, 3, 6, 0, 2, 4
412. 0, 4, 7, 2, 4, 6, 0, 2, 5, 0, 3, 5, 7, 1, 6, 3, 1, 4
413. 0, 4, 6, 3, 1, 6, 0, 3, 5, 2, 4, 1, 7, 2, 0, 5, 7, 4
414. 0, 2, 4, 1, 6, 4, 7, 5, 3, 1, 7, 2, 5, 0, 3, 6, 0, 4
415. 0, 5, 7, 4, 2, 5, 3, 1, 7, 2, 0, 6, 1, 4, 6, 3, 0, 4
416. 0, 2, 4, 6, 1, 7, 2, 5, 3, 6, 0, 5, 7, 4, 1, 3, 0, 4
417. 0, 4, 2, 7, 5, 3, 1, 4, 6, 0, 2, 5, 0, 3, 6, 1, 7, 4
418. 0, 4, 6, 1, 4, 7, 5, 0, 3, 5, 2, 7, 1, 3, 6, 0, 2, 4
419. 0, 6, 3, 1, 6, 4, 7, 2, 4, 1, 7, 5, 3, 0, 5, 2, 0, 4
420. 0, 5, 7, 1, 6, 4, 7, 2, 4, 1, 3, 0, 2, 5, 3, 6, 0, 4
421. 0, 3, 6, 4, 7, 1, 3, 5, 7, 2, 4, 1, 6, 0, 2, 5, 0, 4
422. 0, 5, 3, 1, 4, 2, 0, 6, 3, 0, 4, 7, 2, 5, 7, 1, 6, 4
423. 0, 4, 2, 7, 4, 6, 0, 5, 7, 1, 3, 5, 2, 0, 3, 6, 1, 4
424. 0, 4, 7, 2, 5, 0, 2, 4, 6, 1, 7, 5, 3, 6, 0, 3, 1, 4
425. 0, 6, 3, 0, 2, 7, 5, 2, 4, 6, 1, 3, 5, 0, 4, 7, 1, 4
426. 0, 5, 7, 4, 1, 7, 2, 5, 3, 1, 6, 3, 0, 4, 6, 0, 2, 4
427. 0, 5, 2, 0, 4, 2, 7, 1, 4, 6, 3, 0, 6, 1, 3, 5, 7, 4
428. 0, 2, 7, 1, 3, 5, 7, 4, 6, 3, 0, 6, 1, 4, 2, 5, 0, 4
429. 0, 3, 1, 7, 2, 4, 6, 1, 4, 7, 5, 3, 6, 0, 5, 2, 0, 4
430. 0, 5, 7, 4, 2, 7, 1, 4, 6, 1, 3, 6, 0, 3, 5, 2, 0, 4
431. 0, 5, 7, 1, 6, 3, 0, 4, 6, 0, 2, 4, 7, 2, 5, 3, 1, 4
432. 0, 3, 1, 7, 5, 0, 2, 7, 4, 2, 5, 3, 6, 4, 1, 6, 0, 4
433. 0, 5, 2, 4, 1, 6, 0, 4, 7, 2, 0, 3, 5, 7, 1, 3, 6, 4
434. 0, 2, 4, 6, 0, 4, 7, 1, 6, 3, 0, 5, 7, 2, 5, 3, 1, 4
435. 0, 4, 7, 2, 5, 0, 2, 4, 1, 3, 5, 7, 1, 6, 0, 3, 6, 4
436. 0, 3, 5, 2, 4, 7, 2, 0, 4, 1, 3, 6, 1, 7, 5, 0, 6, 4
437. 0, 2, 7, 5, 3, 6, 0, 4, 2, 5, 0, 3, 1, 6, 4, 7, 1, 4
438. 0, 6, 4, 7, 1, 3, 0, 2, 5, 0, 4, 2, 7, 5, 3, 6, 1, 4
439. 0, 4, 2, 5, 0, 3, 5, 7, 4, 6, 1, 3, 6, 0, 2, 7, 1, 4
440. 0, 6, 1, 4, 7, 2, 0, 4, 6, 3, 5, 7, 1, 3, 0, 5, 2, 4
441. 0, 6, 3, 5, 2, 7, 4, 6, 1, 3, 0, 4, 1, 7, 5, 0, 2, 4
442. 0, 4, 2, 0, 3, 5, 0, 6, 3, 1, 4, 7, 5, 2, 7, 1, 6, 4
443. 0, 4, 6, 0, 3, 6, 1, 7, 2, 4, 7, 5, 0, 2, 5, 3, 1, 4
444. 0, 5, 7, 4, 1, 7, 2, 0, 6, 4, 2, 5, 3, 6, 1, 3, 0, 4
445. 0, 4, 6, 0, 5, 7, 2, 4, 7, 1, 6, 3, 5, 2, 0, 3, 1, 4
446. 0, 3, 5, 0, 4, 1, 7, 2, 0, 6, 3, 1, 6, 4, 2, 5, 7, 4
447. 0, 4, 7, 1, 3, 0, 6, 4, 1, 6, 3, 5, 7, 2, 0, 5, 2, 4
